far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
rohwer1-8964,9-rohwer,,,Cleveland,OH,1945-11-14 00:00:00,,,41.489381,-81.667486
rohwer1-8965,9-rohwer,Lomita,CA,Winnimuca,NV,1945-08-17 00:00:00,33.79224,-118.31507,39.331093,-116.615147
rohwer1-8967,9-rohwer,Florin,CA,Cleveland,OH,1945-11-17 00:00:00,39.902424,-122.491767,41.489381,-81.667486
rohwer1-8968,9-rohwer,Lomita,CA,Winnimuca,NV,1945-08-17 00:00:00,33.79224,-118.31507,39.331093,-116.615147
rohwer1-8969,9-rohwer,Florin,CA,Cleveland,OH,1945-11-14 00:00:00,39.902424,-122.491767,41.489381,-81.667486
rohwer1-8970,9-rohwer,Long Beach,CA,Los Angeles,CA,1945-08-17 00:00:00,33.804309,-118.200957,33.973951,-118.248405
rohwer1-8971,9-rohwer,Long Beach,CA,Compton,CA,1945-06-06 00:00:00,33.804309,-118.200957,33.874815,-118.240208
rohwer1-8972,9-rohwer,Long Beach,CA,Los Angeles,CA,1945-08-17 00:00:00,33.804309,-118.200957,33.973951,-118.248405
rohwer1-8973,9-rohwer,Long Beach,CA,Los Angeles,CA,1945-08-17 00:00:00,33.804309,-118.200957,33.973951,-118.248405
rohwer1-8974,9-rohwer,,,Los Angeles,CA,1945-08-17 00:00:00,,,33.973951,-118.248405
rohwer1-8975,9-rohwer,Stockton,CA,Decatur,MI,1945-05-25 00:00:00,37.672196,-121.298794,42.1081,-85.97446
rohwer1-8976,9-rohwer,Stockton,CA,Los Angeles,CA,1945-11-30 00:00:00,37.672196,-121.298794,33.973951,-118.248405
rohwer1-8977,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-07-26 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-8978,9-rohwer,Stockton,CA,Union Grove,WI,1945-03-07 00:00:00,37.672196,-121.298794,42.739435,-88.083092
rohwer1-8979,9-rohwer,Lodi,CA,Chicago,IL,1944-08-31 00:00:00,38.111356,-121.172415,41.88531,-87.62213
rohwer1-8982,9-rohwer,Lodi,CA,Capac,MI,1945-08-19 00:00:00,38.111356,-121.172415,43.026326,-82.929772
rohwer1-8986,9-rohwer,Los Angeles,CA,Chicago,IL,1944-09-25 00:00:00,33.973951,-118.248405,41.88531,-87.62213
rohwer1-8987,9-rohwer,Hawthorne,CA,Brighton,CO,1945-04-10 00:00:00,33.914775,-118.348083,39.942984,-104.786597
rohwer1-8988,9-rohwer,Norwalk,CA,Norwalk,CA,1945-07-17 00:00:00,33.906763,-118.076549,33.906763,-118.076549
rohwer1-8989,9-rohwer,Norwalk,CA,Norwalk,CA,1945-07-17 00:00:00,33.906763,-118.076549,33.906763,-118.076549
rohwer1-8990,9-rohwer,Norwalk,CA,Chicago,IL,1945-03-08 00:00:00,33.906763,-118.076549,41.88531,-87.62213
rohwer1-8991,9-rohwer,Norwalk,CA,Chicago,IL,1945-06-05 00:00:00,33.906763,-118.076549,41.88531,-87.62213
rohwer1-8992,9-rohwer,Norwalk,CA,Norwalk,CA,1945-07-17 00:00:00,33.906763,-118.076549,33.906763,-118.076549
rohwer1-8993,9-rohwer,Gardena,CA,St. Louis,MO,1944-06-07 00:00:00,33.888315,-118.295256,38.631501,-90.19231
rohwer1-8994,9-rohwer,Gardena,CA,Houston,TX,1945-08-20 00:00:00,33.888315,-118.295256,29.813142,-95.309789
rohwer1-8995,9-rohwer,Gardena,CA,Houston,TX,1945-08-20 00:00:00,33.888315,-118.295256,29.813142,-95.309789
rohwer1-8997,9-rohwer,Gardena,CA,Houston,TX,1945-08-20 00:00:00,33.888315,-118.295256,29.813142,-95.309789
rohwer1-8998,9-rohwer,Gardena,CA,Cleveland,OH,1943-04-28 00:00:00,33.888315,-118.295256,41.489381,-81.667486
rohwer1-9000,9-rohwer,Gardena,CA,Little Rock,AR,1944-07-17 00:00:00,33.888315,-118.295256,34.746905,-92.280049
rohwer1-9003,9-rohwer,Los Angeles,CA,Chicago,IL,1944-02-10 00:00:00,33.973951,-118.248405,41.88531,-87.62213
rohwer1-9004,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-11-16 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9005,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-11-16 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9006,9-rohwer,Los Angeles,CA,Des Moines,IA,1943-07-26 00:00:00,33.973951,-118.248405,41.672687,-93.572173
rohwer1-9007,9-rohwer,Gardena,CA,Gardena,CA,1945-09-07 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9008,9-rohwer,Florin,CA,Dubach,LA,1945-04-19 00:00:00,39.902424,-122.491767,32.644564,-92.699642
rohwer1-9009,9-rohwer,Gardena,CA,Gardena,CA,1945-07-26 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9010,9-rohwer,Gardena,CA,Gardena,CA,1945-06-26 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9011,9-rohwer,Gardena,CA,Gardena,CA,1945-09-07 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9012,9-rohwer,Gardena,CA,Gardena,CA,1945-09-07 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9013,9-rohwer,Gardena,CA,Gardena,CA,1945-07-26 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9014,9-rohwer,Gardena,CA,Gardena,CA,1945-06-26 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9015,9-rohwer,Gardena,CA,Gardena,CA,1945-09-07 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9016,9-rohwer,Gardena,CA,Gardena,CA,1945-09-07 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9017,9-rohwer,Gardena,CA,Gardena,CA,1945-09-07 00:00:00,33.888315,-118.295256,33.888315,-118.295256
rohwer1-9018,9-rohwer,Gardena,CA,Gardena,CA,1945-06-11 00:00:00,33.888315,-118.295256,33.888315,-118.295256
