"rowid","a","far_id","camp","pre-evacuation_address","pre-evacuation_state","final_departure_destination","final_departure_state","date_of_final_departure","departure_latitude","departure_longitude","preevacuation_latitude","preevacuation_longitude"
80054,107530,"jerome1-9739","6-jerome","Hilo","HI","Chicago","IL","1944-01-22 00:00:00",41.88531,-87.62213,19.564519,-155.26203
80058,107558,"jerome1-9767","6-jerome","Oahu","HI","Chicago","IL","1944-05-18 00:00:00",41.88531,-87.62213,19.828171,-155.49504
80059,107578,"jerome1-9787","6-jerome","Long Beach","CA","Denver","CO","1943-07-01 00:00:00",39.760189,-104.996553,33.804309,-118.200957
80060,107579,"jerome1-9788","6-jerome","Long Beach","CA","Denver","CO","1943-07-01 00:00:00",39.760189,-104.996553,33.804309,-118.200957
80061,107586,"jerome1-9795","6-jerome","Long Beach","CA","Chicago","IL","1943-07-22 00:00:00",41.88531,-87.62213,33.804309,-118.200957
80062,107587,"jerome1-9796","6-jerome","Long Beach","CA","St. Louis","MO","1943-01-23 00:00:00",38.631501,-90.19231,33.804309,-118.200957
80063,107588,"jerome1-9797","6-jerome","Long Beach","CA","Chicago","IL","1943-07-22 00:00:00",41.88531,-87.62213,33.804309,-118.200957
80064,107599,"jerome1-9808","6-jerome","Long Beach","CA","Springfield","MO","1943-03-16 00:00:00",37.25807,-93.343673,33.804309,-118.200957
80065,107609,"jerome1-9818","6-jerome","Pixley","CA","Cleveland","OH","1943-06-08 00:00:00",41.489381,-81.667486,35.977,-119.28886
80066,107610,"jerome1-9819","6-jerome","Pixley","CA","Nisland","SD","1943-08-14 00:00:00",44.673533,-103.556354,35.977,-119.28886
80068,107623,"jerome1-9832","6-jerome","Los Angeles","CA","Chicago","IL","1943-04-03 00:00:00",41.88531,-87.62213,33.973951,-118.248405
80069,107637,"jerome1-9846","6-jerome","Selma","CA","Denver","CO","1943-06-18 00:00:00",39.760189,-104.996553,36.57078,-119.61208
80070,107638,"jerome1-9847","6-jerome","Selma","CA","Denver","CO","1943-06-18 00:00:00",39.760189,-104.996553,36.57078,-119.61208
80072,107663,"jerome1-9872","6-jerome","Florin","CA","Baltimore","MD","1944-03-20 00:00:00",39.296536,-76.623489,39.902424,-122.491767
80073,107667,"jerome1-9876","6-jerome","Florin","CA","Washington","DC","1943-12-15 00:00:00",38.911936,-77.016719,39.902424,-122.491767
80074,107668,"jerome1-9877","6-jerome","Florin","CA","Washington","DC","1943-12-15 00:00:00",38.911936,-77.016719,39.902424,-122.491767
80075,107669,"jerome1-9878","6-jerome","Florin","CA","South Haven","MI","1944-01-05 00:00:00",42.40309,-86.27364,39.902424,-122.491767
80076,107672,"jerome1-9881","6-jerome","Lomita","CA","Ft. Lupton","CO","1943-08-05 00:00:00",40.107238,-104.801094,33.79224,-118.31507
80077,107673,"jerome1-9882","6-jerome","Lomita","CA","Chicago","IL","1944-03-06 00:00:00",41.88531,-87.62213,33.79224,-118.31507
80078,107680,"jerome1-9889","6-jerome","Torrance","CA","Chicago","IL","1943-11-02 00:00:00",41.88531,-87.62213,33.835665,-118.303805
80079,107682,"jerome1-9891","6-jerome","Torrance","CA","Chicago","IL","1943-06-10 00:00:00",41.88531,-87.62213,33.835665,-118.303805
80080,107683,"jerome1-9892","6-jerome","Torrance","CA","Detroit","MI","1943-07-27 00:00:00",42.347021,-83.060184,33.835665,-118.303805
80081,107684,"jerome1-9893","6-jerome","Torrance","CA","Detroit","MI","1943-09-27 00:00:00",42.347021,-83.060184,33.835665,-118.303805
80083,107687,"jerome1-9896","6-jerome","Los Angeles","CA","Detroit","MI","1944-02-29 00:00:00",42.347021,-83.060184,33.973951,-118.248405
80084,107692,"jerome1-9901","6-jerome","Los Angeles","CA","Chicago","IL","1943-03-10 00:00:00",41.88531,-87.62213,33.973951,-118.248405
80085,107693,"jerome1-9902","6-jerome","Los Angeles","CA","Chicago","IL","1943-08-10 00:00:00",41.88531,-87.62213,33.973951,-118.248405
80086,107694,"jerome1-9903","6-jerome","Fresno","CA","Chicago","IL","1943-03-31 00:00:00",41.88531,-87.62213,36.8411,-119.801015
80087,107695,"jerome1-9904","6-jerome","Fresno","CA","Chicago","IL","1943-03-31 00:00:00",41.88531,-87.62213,36.8411,-119.801015
80088,107697,"jerome1-9906","6-jerome","Artesia","CA","Chicago","IL","1943-04-19 00:00:00",41.88531,-87.62213,33.865395,-118.073148
80090,107702,"jerome1-9911","6-jerome","Artesia","CA","Rocky Ford","CO","1943-05-24 00:00:00",37.995867,-103.708332,33.865395,-118.073148
80091,107705,"jerome1-9914","6-jerome","Sacramento","CA","Warrensville","OH","1944-04-30 00:00:00",41.469494,-81.512442,38.380456,-121.555406
80092,107708,"jerome1-9917","6-jerome","Los Angeles","CA","Chicago","IL","1943-11-27 00:00:00",41.88531,-87.62213,33.973951,-118.248405
80093,107709,"jerome1-9918","6-jerome","Los Angeles","CA","Batavia","IL","1943-11-30 00:00:00",41.85003,-88.31257,33.973951,-118.248405
80094,107710,"jerome1-9919","6-jerome","Fresno","CA","Columbus","OH","1943-05-18 00:00:00",40.100924,-83.013402,36.8411,-119.801015
80095,107711,"jerome1-9920","6-jerome","Fresno","CA","Columbus","OH","1943-05-18 00:00:00",40.100924,-83.013402,36.8411,-119.801015
80096,107714,"jerome1-9923","6-jerome","Fresno","CA","Columbus","OH","1942-12-22 00:00:00",40.100924,-83.013402,36.8411,-119.801015
80097,107715,"jerome1-9924","6-jerome","Fresno","CA","Detroit","MI","1943-10-15 00:00:00",42.347021,-83.060184,36.8411,-119.801015
80098,107722,"jerome1-9931","6-jerome","Sacramento","CA","Philadelphia","PA","1944-06-01 00:00:00",40.001811,-75.11787,38.380456,-121.555406
80099,107735,"jerome1-9944","6-jerome","Fresno","CA","Keenesburg","CO","1943-04-09 00:00:00",40.085322,-104.506123,36.8411,-119.801015
80100,107744,"jerome1-9953","6-jerome","Lindsay","CA","Smithfield","UT","1943-05-11 00:00:00",41.801798,-111.910101,36.20301,-119.08816
80101,107751,"jerome1-9960","6-jerome","Los Angeles","CA","Chicago","IL","1943-08-11 00:00:00",41.88531,-87.62213,33.973951,-118.248405
80102,107753,"jerome1-9962","6-jerome","Downey","CA","Cleveland","OH","1943-10-28 00:00:00",41.489381,-81.667486,33.786594,-118.298662
80103,107757,"jerome1-9966","6-jerome","Downey","CA","Cincinnati","OH","1943-06-22 00:00:00",39.166759,-84.53822,33.786594,-118.298662
80105,107777,"jerome1-9986","6-jerome","Fresno","CA","Marion","OH","1943-01-02 00:00:00",40.616604,-83.069296,36.8411,-119.801015
80106,107781,"jerome1-9990","6-jerome","Fresno","CA","Fruitdale","SD","1943-05-12 00:00:00",44.66913,-103.697073,36.8411,-119.801015
80107,107789,"jerome1-9998","6-jerome","Delano","CA","Chicago","IL","1943-04-13 00:00:00",41.88531,-87.62213,35.779507,-119.200825
80109,107793,"jerome1-10002","6-jerome","Delano","CA","Chicago","IL","1943-04-13 00:00:00",41.88531,-87.62213,35.779507,-119.200825
80111,107831,"jerome1-10040","6-jerome","Torrance","CA","Cincinnati","OH","1944-02-27 00:00:00",39.166759,-84.53822,33.835665,-118.303805
80112,107839,"jerome1-10048","6-jerome","Visalia","CA","Salt Lake City","UT","1943-08-02 00:00:00",40.756095,-111.900719,36.303793,-119.375646
80113,107865,"jerome1-10074","6-jerome","Sacramento","CA","Chicago","IL","1943-05-13 00:00:00",41.88531,-87.62213,38.380456,-121.555406
80114,107866,"jerome1-10075","6-jerome","Long Beach","CA","Chicago","IL","1944-03-20 00:00:00",41.88531,-87.62213,33.804309,-118.200957
80115,107873,"jerome1-10082","6-jerome","Long Beach","CA","Chicago","IL","1943-03-02 00:00:00",41.88531,-87.62213,33.804309,-118.200957
80116,107889,"jerome1-10098","6-jerome","Florin","CA","Clinton","IA","1944-04-11 00:00:00",41.899176,-90.301599,39.902424,-122.491767
80117,107895,"jerome1-10104","6-jerome","Fresno","CA","Cincinnati","OH","1943-07-07 00:00:00",39.166759,-84.53822,36.8411,-119.801015
80118,107896,"jerome1-10105","6-jerome","Fresno","CA","Cincinnati","OH","1943-07-07 00:00:00",39.166759,-84.53822,36.8411,-119.801015
80119,107897,"jerome1-10106","6-jerome","Fresno","CA","Cincinnati","OH","1943-05-19 00:00:00",39.166759,-84.53822,36.8411,-119.801015
80120,107898,"jerome1-10107","6-jerome","Sanger","CA","Highland Park","IL","1943-05-27 00:00:00",42.187424,-87.811865,36.70801,-119.55597
80121,107899,"jerome1-10108","6-jerome","Sanger","CA","Highland Park","IL","1943-04-22 00:00:00",42.187424,-87.811865,36.70801,-119.55597
80122,107914,"jerome1-10123","6-jerome","Fresno","CA","Detroit","MI","1943-07-23 00:00:00",42.347021,-83.060184,36.8411,-119.801015
80124,107951,"jerome1-10160","6-jerome","Long Beach","CA","Chicago","IL","1944-06-08 00:00:00",41.88531,-87.62213,33.804309,-118.200957
80126,107958,"jerome1-10167","6-jerome","Honolulu","HI","Chicago","IL","1944-06-12 00:00:00",41.88531,-87.62213,24.859832,-168.021815
80127,107959,"jerome1-10168","6-jerome","Sacramento","CA","Chicago","IL","1943-09-17 00:00:00",41.88531,-87.62213,38.380456,-121.555406
80128,107968,"jerome1-10177","6-jerome","Sacramento","CA","Chicago","IL","1944-02-18 00:00:00",41.88531,-87.62213,38.380456,-121.555406
80129,107971,"jerome1-10180","6-jerome","Elk Grove","CA","Chicago","IL","1943-04-05 00:00:00",41.88531,-87.62213,38.44148,-121.307142
80130,107972,"jerome1-10181","6-jerome","Elk Grove","CA","Chicago","IL","1943-05-05 00:00:00",41.88531,-87.62213,38.44148,-121.307142
80131,107973,"jerome1-10182","6-jerome","Elk Grove","CA","Chicago","IL","1943-11-11 00:00:00",41.88531,-87.62213,38.44148,-121.307142
80134,107996,"jerome1-10205","6-jerome","Los Angeles","CA","Chicago","IL","1943-04-28 00:00:00",41.88531,-87.62213,33.973951,-118.248405
80135,108046,"jerome1-10255","6-jerome","Selma","CA","Chicago","IL","1944-03-07 00:00:00",41.88531,-87.62213,36.57078,-119.61208
80136,108047,"jerome1-10256","6-jerome","Long Beach","CA","Chicago","IL","1943-05-26 00:00:00",41.88531,-87.62213,33.804309,-118.200957
80137,108054,"jerome1-10263","6-jerome","Delano","CA","Chicago","IL","1943-11-17 00:00:00",41.88531,-87.62213,35.779507,-119.200825
80139,108059,"jerome1-10268","6-jerome","Selma","CA","Hudson","CO","1943-06-04 00:00:00",40.051416,-104.612139,36.57078,-119.61208
80142,108092,"jerome1-10301","6-jerome","Fresno","CA","Chicago","IL","1943-11-22 00:00:00",41.88531,-87.62213,36.8411,-119.801015
